time,x,y,z,b,t,l,h,label
64164,0.59,0.16,0.81,1006.6,28.93,110.8,54.66,0
64179,0.59,0.16,0.81,1006.65,28.93,110.8,54.66,0
64187,0.59,0.16,0.81,1006.65,28.93,110.8,54.66,0
64187,0.59,0.16,0.81,1006.65,28.93,111.76,54.66,0
64187,0.59,0.16,0.81,1006.65,28.93,111.76,99.99,0
64226,0.59,0.17,0.81,1006.65,28.93,111.76,99.99,0
64273,0.6,0.17,0.81,1006.65,28.93,111.76,99.99,0
64320,0.6,0.18,0.8,1006.65,28.93,111.76,99.99,0
64367,0.59,0.17,0.79,1006.65,28.93,111.76,99.99,0
64414,0.59,0.17,0.81,1006.65,28.93,111.76,99.99,0
64460,0.59,0.17,0.81,1006.65,28.93,111.76,99.99,0
64507,0.59,0.17,0.8,1006.65,28.93,111.76,99.99,0
64554,0.59,0.17,0.8,1006.65,28.93,111.76,99.99,0
64601,0.59,0.17,0.8,1006.65,28.93,111.76,99.99,0
64648,0.6,0.17,0.8,1006.65,28.93,111.76,99.99,0
64679,0.6,0.17,0.8,1006.6,28.93,111.76,99.99,0
64695,0.6,0.17,0.8,1006.6,28.93,111.76,99.99,0
64742,0.6,0.17,0.8,1006.6,28.93,111.76,99.99,0
64789,0.59,0.18,0.8,1006.6,28.93,111.76,99.99,0
64835,0.59,0.17,0.8,1006.6,28.93,111.76,99.99,0
64882,0.58,0.16,0.81,1006.6,28.93,111.76,99.99,0
64929,0.58,0.17,0.8,1006.6,28.93,111.76,99.99,0
64976,0.6,0.15,0.81,1006.6,28.93,111.76,99.99,0
65023,0.61,0.16,0.8,1006.6,28.93,111.76,99.99,0
65070,0.6,0.18,0.8,1006.6,28.93,111.76,99.99,0
65117,0.59,0.18,0.8,1006.6,28.93,111.76,99.99,0
65164,0.57,0.18,0.81,1006.6,28.93,111.76,99.99,0
65179,0.57,0.18,0.81,1006.54,28.93,111.76,99.99,0
65187,0.57,0.18,0.81,1006.54,28.93,111.76,99.99,0
65187,0.57,0.18,0.81,1006.54,28.93,111.76,99.99,0
65187,0.57,0.18,0.81,1006.54,28.93,111.76,54.56,0
65226,0.57,0.18,0.82,1006.54,28.93,111.76,54.56,0
65273,0.59,0.15,0.8,1006.54,28.93,111.76,54.56,0
65320,0.62,0.16,0.8,1006.54,28.93,111.76,54.56,0
65367,0.61,0.16,0.8,1006.54,28.93,111.76,54.56,0
65414,0.59,0.17,0.8,1006.54,28.93,111.76,54.56,0
65460,0.58,0.18,0.81,1006.54,28.93,111.76,54.56,0
65507,0.58,0.17,0.8,1006.54,28.93,111.76,54.56,0
65554,0.59,0.16,0.81,1006.54,28.93,111.76,54.56,0
65601,0.59,0.16,0.8,1006.54,28.93,111.76,54.56,0
65648,0.59,0.18,0.8,1006.54,28.93,111.76,54.56,0
65679,0.59,0.18,0.8,1006.62,28.93,111.76,54.56,0
65695,0.59,0.18,0.8,1006.62,28.93,111.76,54.56,0
65742,0.59,0.17,0.81,1006.62,28.93,111.76,54.56,0
65789,0.59,0.16,0.81,1006.62,28.93,111.76,54.56,0
65835,0.59,0.17,0.81,1006.62,28.93,111.76,54.56,0
65882,0.59,0.17,0.81,1006.62,28.93,111.76,54.56,0
65929,0.59,0.17,0.8,1006.62,28.93,111.76,54.56,0
65976,0.6,0.17,0.8,1006.62,28.93,111.76,54.56,0
66023,0.59,0.17,0.8,1006.62,28.93,111.76,54.56,0
66070,0.59,0.17,0.8,1006.62,28.93,111.76,54.56,0
66117,0.59,0.17,0.8,1006.62,28.93,111.76,54.56,0
66164,0.6,0.17,0.8,1006.62,28.93,111.76,54.56,0
66179,0.6,0.17,0.8,1006.57,28.93,111.76,54.56,0
66187,0.6,0.17,0.8,1006.57,28.93,111.76,54.56,0
66187,0.6,0.17,0.8,1006.57,28.93,111.76,54.56,0
66187,0.6,0.17,0.8,1006.57,28.93,111.76,54.56,0
66226,0.59,0.17,0.81,1006.57,28.93,111.76,54.56,0
66273,0.58,0.16,0.8,1006.57,28.93,111.76,54.56,0
66320,0.58,0.18,0.8,1006.57,28.93,111.76,54.56,0
66367,0.6,0.18,0.8,1006.57,28.93,111.76,54.56,0
66414,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66460,0.59,0.18,0.8,1006.57,28.93,111.76,54.56,0
66507,0.59,0.18,0.81,1006.57,28.93,111.76,54.56,0
66554,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66601,0.59,0.16,0.8,1006.57,28.93,111.76,54.56,0
66648,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66679,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66695,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66742,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66789,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66835,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66882,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
66929,0.59,0.18,0.8,1006.57,28.93,111.76,54.56,0
66976,0.59,0.18,0.81,1006.57,28.93,111.76,54.56,0
67023,0.59,0.17,0.81,1006.57,28.93,111.76,54.56,0
67070,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
67117,0.59,0.18,0.81,1006.57,28.93,111.76,54.56,0
67164,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
67179,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
67187,0.59,0.17,0.8,1006.57,28.93,111.76,54.56,0
67187,0.59,0.17,0.8,1006.57,28.93,111.44,54.56,0
67187,0.59,0.17,0.8,1006.57,28.93,111.44,54.47,0
67226,0.59,0.17,0.8,1006.57,28.93,111.44,54.47,0
67273,0.59,0.17,0.8,1006.57,28.93,111.44,54.47,0
67320,0.59,0.18,0.8,1006.57,28.93,111.44,54.47,0
67367,0.59,0.17,0.8,1006.57,28.93,111.44,54.47,0
67414,0.59,0.17,0.81,1006.57,28.93,111.44,54.47,0
67460,0.58,0.18,0.81,1006.57,28.93,111.44,54.47,0
67507,0.59,0.18,0.8,1006.57,28.93,111.44,54.47,0
67554,0.59,0.17,0.81,1006.57,28.93,111.44,54.47,0
67601,0.6,0.17,0.81,1006.57,28.93,111.44,54.47,0
67648,0.6,0.17,0.8,1006.57,28.93,111.44,54.47,0
67679,0.6,0.17,0.8,1006.59,28.93,111.44,54.47,0
67695,0.59,0.18,0.8,1006.59,28.93,111.44,54.47,0
67742,0.59,0.18,0.81,1006.59,28.93,111.44,54.47,0
67789,0.6,0.17,0.8,1006.59,28.93,111.44,54.47,0
67835,0.59,0.17,0.8,1006.59,28.93,111.44,54.47,0
67882,0.59,0.17,0.8,1006.59,28.93,111.44,54.47,0
67929,0.6,0.17,0.81,1006.59,28.93,111.44,54.47,0
67976,0.59,0.16,0.8,1006.59,28.93,111.44,54.47,0
68023,0.58,0.17,0.81,1006.59,28.93,111.44,54.47,0
68070,0.57,0.17,0.8,1006.59,28.93,111.44,54.47,0
68117,0.59,0.18,0.81,1006.59,28.93,111.44,54.47,0
68164,0.6,0.17,0.79,1006.59,28.93,111.44,54.47,0
68179,0.6,0.17,0.79,1006.59,28.93,111.44,54.47,0
68187,0.6,0.17,0.79,1006.59,28.93,111.44,54.47,0
68187,0.6,0.17,0.79,1006.59,28.93,111.12,54.47,0
68187,0.6,0.17,0.79,1006.59,28.93,111.12,99.99,0
68226,0.61,0.16,0.8,1006.59,28.93,111.12,99.99,0
68273,0.59,0.18,0.81,1006.59,28.93,111.12,99.99,0
68320,0.58,0.18,0.8,1006.59,28.93,111.12,99.99,0
68367,0.59,0.2,0.81,1006.59,28.93,111.12,99.99,0
68414,0.58,0.19,0.81,1006.59,28.93,111.12,99.99,0
68460,0.59,0.17,0.81,1006.59,28.93,111.12,99.99,0
68507,0.59,0.16,0.81,1006.59,28.93,111.12,99.99,0
68554,0.6,0.15,0.81,1006.59,28.93,111.12,99.99,0
68601,0.61,0.17,0.8,1006.59,28.93,111.12,99.99,0
68648,0.6,0.2,0.8,1006.59,28.93,111.12,99.99,0
68679,0.6,0.2,0.8,1006.65,28.93,111.12,99.99,0
68695,0.57,0.18,0.82,1006.65,28.93,111.12,99.99,0
68742,0.57,0.2,0.81,1006.65,28.93,111.12,99.99,0
68789,0.59,0.17,0.8,1006.65,28.93,111.12,99.99,0
68835,0.6,0.16,0.79,1006.65,28.93,111.12,99.99,0
68882,0.61,0.17,0.79,1006.65,28.93,111.12,99.99,0
68929,0.6,0.17,0.8,1006.65,28.93,111.12,99.99,0
68976,0.58,0.18,0.81,1006.65,28.93,111.12,99.99,0
69023,0.59,0.18,0.81,1006.65,28.93,111.12,99.99,0
69070,0.59,0.17,0.8,1006.65,28.93,111.12,99.99,0
69117,0.61,0.17,0.79,1006.65,28.93,111.12,99.99,0
69164,0.6,0.17,0.8,1006.65,28.93,111.12,99.99,0
69179,0.6,0.17,0.8,1006.59,28.93,111.12,99.99,0
69187,0.6,0.17,0.8,1006.59,28.93,111.12,99.99,0
69187,0.6,0.17,0.8,1006.59,28.93,112.8,99.99,0
69187,0.6,0.17,0.8,1006.59,28.93,112.8,54.37,0
69226,0.58,0.18,0.8,1006.59,28.93,112.8,54.37,0
69273,0.56,0.18,0.81,1006.59,28.93,112.8,54.37,0
69320,0.57,0.18,0.81,1006.59,28.93,112.8,54.37,0
69367,0.6,0.16,0.8,1006.59,28.93,112.8,54.37,0
69414,0.63,0.14,0.79,1006.59,28.93,112.8,54.37,0
69460,0.62,0.16,0.79,1006.59,28.93,112.8,54.37,0
69507,0.6,0.2,0.79,1006.59,28.93,112.8,54.37,0
69554,0.57,0.19,0.81,1006.59,28.93,112.8,54.37,0
69601,0.56,0.18,0.83,1006.59,28.93,112.8,54.37,0
69648,0.58,0.16,0.81,1006.59,28.93,112.8,54.37,0
69679,0.58,0.16,0.81,1006.59,28.93,112.8,54.37,0
69695,0.62,0.14,0.79,1006.59,28.93,112.8,54.37,0
69742,0.62,0.16,0.79,1006.59,28.93,112.8,54.37,0
69789,0.6,0.18,0.8,1006.59,28.93,112.8,54.37,0
69835,0.58,0.19,0.81,1006.59,28.93,112.8,54.37,0
69882,0.56,0.19,0.81,1006.59,28.93,112.8,54.37,0
69929,0.58,0.19,0.8,1006.59,28.93,112.8,54.37,0
69976,0.6,0.17,0.8,1006.59,28.93,112.8,54.37,0
70023,0.61,0.19,0.8,1006.59,28.93,112.8,54.37,0
70070,0.61,0.16,0.8,1006.59,28.93,112.8,54.37,0
70117,0.59,0.18,0.8,1006.59,28.93,112.8,54.37,0
70164,0.59,0.17,0.78,1006.59,28.93,112.8,54.37,0
70179,0.59,0.17,0.78,1006.54,28.93,112.8,54.37,0
70187,0.59,0.17,0.78,1006.54,28.93,112.8,54.37,0
70187,0.59,0.17,0.78,1006.54,28.93,113.4,54.37,0
70187,0.59,0.17,0.78,1006.54,28.93,113.4,54.27,0
70226,0.58,0.18,0.81,1006.54,28.93,113.4,54.27,0
70273,0.59,0.18,0.81,1006.54,28.93,113.4,54.27,0
70320,0.6,0.18,0.81,1006.54,28.93,113.4,54.27,0
70367,0.59,0.18,0.8,1006.54,28.93,113.4,54.27,0
70414,0.58,0.16,0.81,1006.54,28.93,113.4,54.27,0
70460,0.59,0.16,0.81,1006.54,28.93,113.4,54.27,0
70507,0.59,0.16,0.81,1006.54,28.93,113.4,54.27,0
70554,0.59,0.17,0.81,1006.54,28.93,113.4,54.27,0
70601,0.6,0.16,0.8,1006.54,28.93,113.4,54.27,0
70648,0.59,0.16,0.81,1006.54,28.93,113.4,54.27,0
70679,0.59,0.16,0.81,1006.57,28.93,113.4,54.27,0
70695,0.58,0.15,0.81,1006.57,28.93,113.4,54.27,0
70742,0.59,0.16,0.81,1006.57,28.93,113.4,54.27,0
70789,0.59,0.16,0.81,1006.57,28.93,113.4,54.27,0
70835,0.59,0.16,0.81,1006.57,28.93,113.4,54.27,0
70882,0.59,0.15,0.8,1006.57,28.93,113.4,54.27,0
70929,0.6,0.15,0.81,1006.57,28.93,113.4,54.27,0
70976,0.59,0.15,0.81,1006.57,28.93,113.4,54.27,0
71023,0.58,0.15,0.81,1006.57,28.93,113.4,54.27,0
71070,0.58,0.15,0.81,1006.57,28.93,113.4,54.27,0
71117,0.59,0.16,0.8,1006.57,28.93,113.4,54.27,0
71164,0.6,0.16,0.8,1006.57,28.93,113.4,54.27,0
71179,0.6,0.16,0.8,1006.62,28.93,113.4,54.27,0
71187,0.6,0.16,0.8,1006.62,28.93,113.4,54.27,0
71187,0.6,0.16,0.8,1006.62,28.93,108.88,54.27,0
71187,0.6,0.16,0.8,1006.62,28.93,108.88,54.27,0
71226,0.6,0.15,0.81,1006.62,28.93,108.88,54.27,0
71273,0.59,0.15,0.81,1006.62,28.93,108.88,54.27,0
71320,0.59,0.15,0.81,1006.62,28.93,108.88,54.27,0
71367,0.59,0.15,0.8,1006.62,28.93,108.88,54.27,0
71414,0.6,0.15,0.8,1006.62,28.93,108.88,54.27,0
71460,0.59,0.14,0.81,1006.62,28.93,108.88,54.27,0
71507,0.59,0.15,0.8,1006.62,28.93,108.88,54.27,0
71554,0.59,0.16,0.81,1006.62,28.93,108.88,54.27,0
71601,0.59,0.16,0.8,1006.62,28.93,108.88,54.27,0
71648,0.6,0.15,0.81,1006.62,28.93,108.88,54.27,0
71679,0.6,0.15,0.81,1006.57,28.93,108.88,54.27,0
71695,0.59,0.15,0.8,1006.57,28.93,108.88,54.27,0
71742,0.59,0.15,0.8,1006.57,28.93,108.88,54.27,0
71789,0.59,0.15,0.8,1006.57,28.93,108.88,54.27,0
71835,0.6,0.15,0.81,1006.57,28.93,108.88,54.27,0
71882,0.59,0.15,0.81,1006.57,28.93,108.88,54.27,0
71929,0.59,0.15,0.82,1006.57,28.93,108.88,54.27,0
71976,0.59,0.15,0.8,1006.57,28.93,108.88,54.27,0
72023,0.59,0.15,0.8,1006.57,28.93,108.88,54.27,0
72070,0.6,0.15,0.81,1006.57,28.93,108.88,54.27,0
72117,0.59,0.14,0.81,1006.57,28.93,108.88,54.27,0
72164,0.59,0.14,0.8,1006.57,28.93,108.88,54.27,0
72179,0.59,0.14,0.8,1006.59,28.93,108.88,54.27,0
72187,0.59,0.14,0.8,1006.59,28.93,108.88,54.27,0
72187,0.59,0.14,0.8,1006.59,28.93,109.2,54.27,0
72187,0.59,0.14,0.8,1006.59,28.93,109.2,54.18,0
72226,0.59,0.16,0.81,1006.59,28.93,109.2,54.18,0
72273,0.6,0.16,0.8,1006.59,28.93,109.2,54.18,0
72320,0.59,0.15,0.8,1006.59,28.93,109.2,54.18,0
72367,0.59,0.15,0.81,1006.59,28.93,109.2,54.18,0
72414,0.59,0.15,0.81,1006.59,28.93,109.2,54.18,0
72460,0.6,0.15,0.81,1006.59,28.93,109.2,54.18,0
72507,0.6,0.14,0.8,1006.59,28.93,109.2,54.18,0
72554,0.6,0.15,0.8,1006.59,28.93,109.2,54.18,0
72601,0.59,0.15,0.8,1006.59,28.93,109.2,54.18,0
72648,0.59,0.15,0.81,1006.59,28.93,109.2,54.18,0
72679,0.59,0.15,0.81,1006.54,28.93,109.2,54.18,0
72695,0.6,0.15,0.81,1006.54,28.93,109.2,54.18,0
72742,0.6,0.14,0.81,1006.54,28.93,109.2,54.18,0
72789,0.59,0.14,0.81,1006.54,28.93,109.2,54.18,0
72835,0.59,0.16,0.8,1006.54,28.93,109.2,54.18,0
72882,0.59,0.16,0.8,1006.54,28.93,109.2,54.18,0
72929,0.6,0.15,0.81,1006.54,28.93,109.2,54.18,0
72976,0.59,0.15,0.81,1006.54,28.93,109.2,54.18,0
73023,0.59,0.15,0.81,1006.54,28.93,109.2,54.18,0
73070,0.6,0.15,0.81,1006.54,28.93,109.2,54.18,0
73117,0.6,0.15,0.8,1006.54,28.93,109.2,54.18,0
73164,0.59,0.15,0.81,1006.54,28.93,109.2,54.18,0
73179,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73187,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73187,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73187,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73226,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73273,0.59,0.15,0.8,1006.57,28.93,109.2,54.18,0
73320,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73367,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73414,0.59,0.14,0.81,1006.57,28.93,109.2,54.18,0
73460,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73507,0.59,0.15,0.81,1006.57,28.93,109.2,54.18,0
73554,0.6,0.15,0.8,1006.57,28.93,109.2,54.18,0
73601,0.59,0.15,0.8,1006.57,28.93,109.2,54.18,0
73648,0.59,0.14,0.8,1006.57,28.93,109.2,54.18,0
73679,0.59,0.14,0.8,1006.56,28.93,109.2,54.18,0
73695,0.59,0.15,0.81,1006.56,28.93,109.2,54.18,0
73742,0.59,0.15,0.81,1006.56,28.93,109.2,54.18,0
73789,0.6,0.15,0.81,1006.56,28.93,109.2,54.18,0
73835,0.6,0.15,0.8,1006.56,28.93,109.2,54.18,0
73882,0.59,0.15,0.81,1006.56,28.93,109.2,54.18,0
73929,0.59,0.15,0.81,1006.56,28.93,109.2,54.18,0
73976,0.59,0.15,0.81,1006.56,28.93,109.2,54.18,0
74023,0.6,0.15,0.81,1006.56,28.93,109.2,54.18,0
74070,0.6,0.15,0.8,1006.56,28.93,109.2,54.18,0
74117,0.6,0.15,0.81,1006.56,28.93,109.2,54.18,0
74164,0.6,0.15,0.82,1006.56,28.93,109.2,54.18,0
74179,0.6,0.15,0.82,1006.56,28.93,109.2,54.18,0
74187,0.6,0.15,0.82,1006.56,28.93,109.2,54.18,0
74187,0.6,0.15,0.82,1006.56,28.93,108.88,54.18,0
74187,0.6,0.15,0.82,1006.56,28.93,108.88,54.8,0
74226,0.58,0.14,0.8,1006.56,28.93,108.88,54.8,0
74273,0.57,0.14,0.82,1006.56,28.93,108.88,54.8,0
74320,0.58,0.15,0.8,1006.56,28.93,108.88,54.8,0
74367,0.61,0.15,0.8,1006.56,28.93,108.88,54.8,0
74414,0.62,0.13,0.8,1006.56,28.93,108.88,54.8,0
74460,0.61,0.12,0.81,1006.56,28.93,108.88,54.8,0
74507,0.6,0.15,0.8,1006.56,28.93,108.88,54.8,0
74554,0.59,0.18,0.82,1006.56,28.93,108.88,54.8,0
74601,0.59,0.17,0.81,1006.56,28.93,108.88,54.8,0
74648,0.58,0.14,0.82,1006.56,28.93,108.88,54.8,0
74679,0.58,0.14,0.82,1006.56,28.93,108.88,54.8,0
74695,0.59,0.12,0.81,1006.56,28.93,108.88,54.8,0
74742,0.61,0.12,0.8,1006.56,28.93,108.88,54.8,0
74789,0.62,0.15,0.8,1006.56,28.93,108.88,54.8,0
74835,0.61,0.15,0.8,1006.56,28.93,108.88,54.8,0
74882,0.59,0.15,0.82,1006.56,28.93,108.88,54.8,0
74929,0.57,0.15,0.82,1006.56,28.93,108.88,54.8,0
74976,0.59,0.15,0.81,1006.56,28.93,108.88,54.8,0
75023,0.6,0.14,0.8,1006.56,28.93,108.88,54.8,0
75070,0.6,0.12,0.81,1006.56,28.93,108.88,54.8,0
75117,0.6,0.12,0.8,1006.56,28.93,108.88,54.8,0
75164,0.6,0.14,0.81,1006.56,28.93,108.88,54.8,0
75179,0.6,0.14,0.81,1006.59,28.93,108.88,54.8,0
75187,0.6,0.14,0.81,1006.59,28.93,108.88,54.8,0
75187,0.6,0.14,0.81,1006.59,28.93,109.84,54.8,0
75187,0.6,0.14,0.81,1006.59,28.93,109.84,54.8,0
75226,0.59,0.14,0.81,1006.59,28.93,109.84,54.8,0
75273,0.59,0.14,0.8,1006.59,28.93,109.84,54.8,0
75320,0.59,0.15,0.81,1006.59,28.93,109.84,54.8,0
75367,0.59,0.13,0.81,1006.59,28.93,109.84,54.8,0
75414,0.6,0.14,0.8,1006.59,28.93,109.84,54.8,0
75460,0.59,0.14,0.81,1006.59,28.93,109.84,54.8,0
75507,0.6,0.14,0.81,1006.59,28.93,109.84,54.8,0
75554,0.6,0.14,0.81,1006.59,28.93,109.84,54.8,0
75601,0.6,0.14,0.81,1006.59,28.93,109.84,54.8,0
75648,0.6,0.15,0.8,1006.59,28.93,109.84,54.8,0
75679,0.6,0.15,0.8,1006.56,28.93,109.84,54.8,0
75695,0.6,0.14,0.81,1006.56,28.93,109.84,54.8,0
75742,0.59,0.13,0.81,1006.56,28.93,109.84,54.8,0
75789,0.59,0.13,0.81,1006.56,28.93,109.84,54.8,0
75835,0.59,0.14,0.81,1006.56,28.93,109.84,54.8,0
75882,0.59,0.13,0.8,1006.56,28.93,109.84,54.8,0
75929,0.6,0.13,0.81,1006.56,28.93,109.84,54.8,0
75976,0.6,0.13,0.81,1006.56,28.93,109.84,54.8,0
76023,0.6,0.14,0.81,1006.56,28.93,109.84,54.8,0
76070,0.6,0.13,0.8,1006.56,28.93,109.84,54.8,0
76117,0.6,0.13,0.81,1006.56,28.93,109.84,54.8,0
76164,0.6,0.13,0.81,1006.56,28.93,109.84,54.8,0
76179,0.6,0.13,0.81,1006.59,28.93,109.84,54.8,0
76187,0.6,0.13,0.81,1006.59,28.125,109.84,54.8,0
76187,0.6,0.13,0.81,1006.59,28.125,111.12,54.8,0
76187,0.6,0.13,0.81,1006.59,28.125,111.12,99.99,0
76226,0.6,0.13,0.81,1006.59,28.125,111.12,99.99,0
76273,0.6,0.13,0.8,1006.59,28.125,111.12,99.99,0
76320,0.59,0.14,0.8,1006.59,28.125,111.12,99.99,0
76367,0.6,0.14,0.8,1006.59,28.125,111.12,99.99,0
76414,0.6,0.14,0.81,1006.59,28.125,111.12,99.99,0
76460,0.59,0.13,0.81,1006.59,28.125,111.12,99.99,0
76507,0.59,0.14,0.81,1006.59,28.125,111.12,99.99,0
76554,0.59,0.14,0.81,1006.59,28.125,111.12,99.99,0
76601,0.6,0.13,0.81,1006.59,28.125,111.12,99.99,0
76648,0.6,0.13,0.81,1006.59,28.125,111.12,99.99,0
76679,0.6,0.13,0.81,1006.54,28.125,111.12,99.99,0
76695,0.6,0.14,0.8,1006.54,28.125,111.12,99.99,0
76742,0.59,0.14,0.81,1006.54,28.125,111.12,99.99,0
76789,0.59,0.13,0.81,1006.54,28.125,111.12,99.99,0
76835,0.59,0.13,0.81,1006.54,28.125,111.12,99.99,0
76882,0.59,0.14,0.81,1006.54,28.125,111.12,99.99,0
76929,0.6,0.14,0.81,1006.54,28.125,111.12,99.99,0
76976,0.6,0.13,0.81,1006.54,28.125,111.12,99.99,0
77023,0.59,0.13,0.81,1006.54,28.125,111.12,99.99,0
77070,0.59,0.13,0.81,1006.54,28.125,111.12,99.99,0
77117,0.6,0.14,0.81,1006.54,28.125,111.12,99.99,0
77164,0.6,0.13,0.8,1006.54,28.125,111.12,99.99,0
77179,0.6,0.13,0.8,1006.56,28.125,111.12,99.99,0
77187,0.6,0.13,0.8,1006.56,28.125,111.12,99.99,0
77187,0.6,0.13,0.8,1006.56,28.125,109.52,99.99,0
77187,0.6,0.13,0.8,1006.56,28.125,109.52,53.98,0
77226,0.59,0.13,0.81,1006.56,28.125,109.52,53.98,0
77273,0.6,0.14,0.81,1006.56,28.125,109.52,53.98,0
77320,0.59,0.11,0.81,1006.56,28.125,109.52,53.98,0
77367,0.59,0.16,0.81,1006.56,28.125,109.52,53.98,0
77414,0.59,0.13,0.83,1006.56,28.125,109.52,53.98,0
77460,0.62,0.13,0.79,1006.56,28.125,109.52,53.98,0
77507,0.63,0.16,0.8,1006.56,28.125,109.52,53.98,0
77554,0.59,0.17,0.81,1006.56,28.125,109.52,53.98,0
77601,0.58,0.15,0.82,1006.56,28.125,109.52,53.98,0
77648,0.57,0.13,0.81,1006.56,28.125,109.52,53.98,0
77679,0.57,0.13,0.81,1006.62,28.125,109.52,53.98,0
77695,0.58,0.13,0.81,1006.62,28.125,109.52,53.98,0
77742,0.61,0.12,0.81,1006.62,28.125,109.52,53.98,0
77789,0.61,0.12,0.8,1006.62,28.125,109.52,53.98,0
77835,0.61,0.12,0.8,1006.62,28.125,109.52,53.98,0
77882,0.6,0.16,0.8,1006.62,28.125,109.52,53.98,0
77929,0.59,0.17,0.81,1006.62,28.125,109.52,53.98,0
77976,0.57,0.14,0.81,1006.62,28.125,109.52,53.98,0
78023,0.58,0.15,0.81,1006.62,28.125,109.52,53.98,0
78070,0.6,0.12,0.81,1006.62,28.125,109.52,53.98,0
78117,0.62,0.1,0.8,1006.62,28.125,109.52,53.98,0
78164,0.62,0.13,0.8,1006.62,28.125,109.52,53.98,0
78179,0.62,0.13,0.8,1006.59,28.125,109.52,53.98,0
78187,0.62,0.13,0.8,1006.59,28.125,109.52,53.98,0
78187,0.62,0.13,0.8,1006.59,28.125,110.16,53.98,0
78187,0.62,0.13,0.8,1006.59,28.125,110.16,53.98,0
78226,0.59,0.14,0.81,1006.59,28.125,110.16,53.98,0
78273,0.58,0.16,0.83,1006.59,28.125,110.16,53.98,0
78320,0.59,0.15,0.82,1006.59,28.125,110.16,53.98,0
78367,0.6,0.12,0.81,1006.59,28.125,110.16,53.98,0
78414,0.61,0.12,0.8,1006.59,28.125,110.16,53.98,0
78460,0.61,0.13,0.8,1006.59,28.125,110.16,53.98,0
78507,0.61,0.16,0.81,1006.59,28.125,110.16,53.98,0
78554,0.58,0.15,0.81,1006.59,28.125,110.16,53.98,0
78601,0.59,0.12,0.82,1006.59,28.125,110.16,53.98,0
78648,0.6,0.13,0.81,1006.59,28.125,110.16,53.98,0
78679,0.6,0.13,0.81,1006.56,28.125,110.16,53.98,0
78695,0.6,0.14,0.8,1006.56,28.125,110.16,53.98,0
78742,0.6,0.13,0.81,1006.56,28.125,110.16,53.98,0
78789,0.6,0.16,0.81,1006.56,28.125,110.16,53.98,0
78835,0.6,0.15,0.81,1006.56,28.125,110.16,53.98,0
78882,0.6,0.14,0.81,1006.56,28.125,110.16,53.98,0
78929,0.61,0.11,0.81,1006.56,28.125,110.16,53.98,0
78976,0.61,0.13,0.8,1006.56,28.125,110.16,53.98,0
79023,0.61,0.13,0.79,1006.56,28.125,110.16,53.98,0
79070,0.61,0.16,0.81,1006.56,28.125,110.16,53.98,0
79117,0.6,0.15,0.81,1006.56,28.125,110.16,53.98,0
79164,0.6,0.13,0.8,1006.56,28.125,110.16,53.98,0
79179,0.6,0.13,0.8,1006.48,28.125,110.16,53.98,0
79187,0.6,0.13,0.8,1006.48,28.125,110.16,53.98,0
79187,0.6,0.13,0.8,1006.48,28.125,110.8,53.98,0
79187,0.6,0.13,0.8,1006.48,28.125,110.8,53.88,0
79226,0.59,0.12,0.85,1006.48,28.125,110.8,53.88,0
79273,0.6,0.13,0.79,1006.48,28.125,110.8,53.88,0
79320,0.6,0.16,0.79,1006.48,28.125,110.8,53.88,0
79367,0.61,0.17,0.79,1006.48,28.125,110.8,53.88,0
79414,0.59,0.15,0.79,1006.48,28.125,110.8,53.88,0
79460,0.6,0.14,0.8,1006.48,28.125,110.8,53.88,0
79507,0.59,0.13,0.81,1006.48,28.125,110.8,53.88,0
79554,0.6,0.12,0.8,1006.48,28.125,110.8,53.88,0
79601,0.61,0.14,0.8,1006.48,28.125,110.8,53.88,0
79648,0.61,0.13,0.8,1006.48,28.125,110.8,53.88,0
79679,0.61,0.13,0.8,1006.62,28.125,110.8,53.88,0
79695,0.61,0.14,0.8,1006.62,28.125,110.8,53.88,0
79742,0.6,0.14,0.8,1006.62,28.125,110.8,53.88,0
79789,0.6,0.16,0.81,1006.62,28.125,110.8,53.88,0
79835,0.6,0.16,0.81,1006.62,28.125,110.8,53.88,0
79882,0.6,0.15,0.8,1006.62,28.125,110.8,53.88,0
